"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi18g00163","Vitvi18g00163","16 x 35","CabFra_accfreeze_r3","Vitvi18g00163","The process in which a methyl group is covalently attached to a molecule."
"Vitvi18g00263","Vitvi18g00263","13 x 32","Chard_acclim_r1","Vitvi18g00263","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi18g00318","Vitvi18g00318","20 x 39","Tocai_accfreeze_r2","Vitvi18g00318","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g00341","Vitvi18g00341","24 x 36","Riesl_acclim_r3","Vitvi18g00341","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi18g00352","Vitvi18g00352","22 x 24","CabFra_freeze_r2","Vitvi18g00352","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g00368","Vitvi18g00368","23 x 7","Sangio_warm_r3","Vitvi18g00368","Binding to a metal ion."
"Vitvi18g00414","Vitvi18g00414","5 x 26","Chard_accfreeze_r3","Vitvi18g00414","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00560","Vitvi18g00560","24 x 33","Chard_acclim_r3","Vitvi18g00560","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi18g00610","Vitvi18g00610","32 x 40","CabFra_acclim_r1","Vitvi18g00610","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00684","Vitvi18g00684","32 x 1","Chard_acclim_r2","Vitvi18g00684","Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to a substrate."
"Vitvi18g00782","Vitvi18g00782","14 x 9","Riesl_freeze_r3","Vitvi18g00782","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g00986","Vitvi18g00986","33 x 27","CabFra_warm_r2","Vitvi18g00986","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"Vitvi18g00996","Vitvi18g00996","23 x 11","Sangio_freeze_r2","Vitvi18g00996","The chemical reactions and pathways involving the transfer of one-carbon units in various oxidation states."
"Vitvi18g01103","Vitvi18g01103","24 x 39","Tocai_acclim_r3","Vitvi18g01103","The process in which a methyl group is covalently attached to a molecule."
"Vitvi18g01669","Vitvi18g01669","22 x 13","Tocai_warm_r3","Vitvi18g01669","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi18g01948","Vitvi18g01948","17 x 24","Sangio_accfreeze_r1","Vitvi18g01948","Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to a substrate."
"Vitvi18g02186","Vitvi18g02186","26 x 13","CabFra_warm_r2","Vitvi18g02186","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi18g02761","Vitvi18g02761","20 x 15","CabFra_warm_r2","Vitvi18g02761","Binding to a metal ion."
"Vitvi18g02763","Vitvi18g02763","40 x 10","Sangio_warm_r3","Vitvi18g02763","Binding to a metal ion."
"Vitvi19g00319","Vitvi19g00319","28 x 8","CabFra_freeze_r1","Vitvi19g00319","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi19g00372","Vitvi19g00372","14 x 35","Sangio_accfreeze_r1","Vitvi19g00372","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi19g00552","Vitvi19g00552","34 x 27","CabFra_warm_r2","Vitvi19g00552","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi19g00693","Vitvi19g00693","34 x 30","Riesl_acclim_r3","Vitvi19g00693","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi19g01400","Vitvi19g01400","5 x 11","CabFra_accfreeze_r3","Vitvi19g01400","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi19g01501","Vitvi19g01501","38 x 14","Chard_warm_r1","Vitvi19g01501","The process in which a methyl group is covalently attached to a molecule."
"Vitvi19g02101","Vitvi19g02101","17 x 2","CabFra_freeze_r1","Vitvi19g02101","Catalysis of the reaction: S-adenosyl-L-methionine + rRNA = S-adenosyl-L-homocysteine + rRNA containing N3-methyluridine."
